Customer_ID,Outlet_ID,Customer_Name,Gender,City,Membership_Type,Join_Date,Customer_Status,Unused_Flag
CUST_9198,OUT_056,Anjali Reddy,M,Pune,Gold,2025-04-04,Repeat,DELETE_ME
CUST_9199,OUT_075,Amit Reddy,F,Bangalore,Gold,2025-06-19,Lapsed,DELETE_ME
CUST_9200,OUT_062,Anjali Sharma,F,Delhi,Silver,2025-09-06,New,DELETE_ME
CUST_9201,OUT_057,Vikram Deshmukh,F,Pune,Platinum,2025-03-05,Repeat,DELETE_ME
CUST_9202,OUT_054,Rahul Singh,M,Bangalore,Gold,2025-05-12,New,DELETE_ME
CUST_9203,OUT_078,Amit Verma,M,Delhi,Silver,2025-05-17,Repeat,DELETE_ME
CUST_9204,OUT_048,Pooja Gupta,F,Pune,Silver,2025-03-31,New,DELETE_ME
CUST_9205,OUT_052,Priya Reddy,F,Delhi,Silver,2025-06-23,Repeat,DELETE_ME
CUST_9206,OUT_042,Rahul Deshmukh,M,Delhi,Platinum,2025-10-31,Lapsed,DELETE_ME
CUST_9207,OUT_083,Rohan Kumar,F,Mumbai,Platinum,2025-03-19,New,DELETE_ME
CUST_9208,OUT_027,Arjun Verma,M,Bangalore,Platinum,2025-12-26,Repeat,DELETE_ME
CUST_9209,OUT_039,Vikram Joshi,M,Pune,Silver,2025-05-01,Lapsed,DELETE_ME
CUST_9210,OUT_009,Pooja Kumar,M,Pune,Silver,2025-09-29,Lapsed,DELETE_ME
CUST_9211,OUT_039,Sneha Gupta,M,Delhi,Silver,2025-03-06,New,DELETE_ME
CUST_9212,OUT_093,Amit Kumar,M,Hyderabad,Silver,2025-08-23,New,DELETE_ME
CUST_9213,OUT_047,Rohan Sharma,F,Delhi,Gold,2025-09-03,New,DELETE_ME
CUST_9214,OUT_095,Priya Deshmukh,M,Pune,Silver,2025-04-15,New,DELETE_ME
CUST_9215,OUT_086,Pooja Gupta,F,Hyderabad,Gold,2025-11-30,Repeat,DELETE_ME
CUST_9216,OUT_041,Anjali Patel,F,Hyderabad,Silver,2025-05-02,Repeat,DELETE_ME
CUST_9217,OUT_052,Megha Reddy,M,Delhi,Platinum,2025-11-16,New,DELETE_ME
CUST_9218,OUT_088,Arjun Reddy,F,Pune,Platinum,2025-03-28,Repeat,DELETE_ME
CUST_9219,OUT_028,Priya Verma,M,Delhi,Silver,2025-07-08,New,DELETE_ME
CUST_9220,OUT_042,Anjali Deshmukh,F,Pune,Gold,2025-11-19,Repeat,DELETE_ME
CUST_9221,OUT_004,Arjun Verma,M,Delhi,Gold,2025-06-13,New,DELETE_ME
CUST_9222,OUT_059,Vikram Iyer,M,Pune,Platinum,2025-05-13,Lapsed,DELETE_ME
CUST_9223,OUT_088,Rohan Deshmukh,M,Hyderabad,Gold,2025-08-23,Lapsed,DELETE_ME
CUST_9224,OUT_067,Rahul Sharma,M,Hyderabad,Platinum,2025-04-20,Lapsed,DELETE_ME
CUST_9225,OUT_021,Sneha Iyer,F,Pune,Platinum,2025-07-11,Lapsed,DELETE_ME
CUST_9226,OUT_079,Rohan Sharma,F,Hyderabad,Platinum,2025-06-23,Repeat,DELETE_ME
CUST_9227,OUT_084,Amit Reddy,F,Bangalore,Platinum,2025-03-06,Lapsed,DELETE_ME
CUST_9228,OUT_003,Megha Patel,F,Bangalore,Silver,2025-11-10,New,DELETE_ME
CUST_9229,OUT_035,Rahul Singh,F,Pune,Gold,2025-09-22,Repeat,DELETE_ME
CUST_9230,OUT_095,Sneha Patel,F,Hyderabad,Gold,2025-07-28,Lapsed,DELETE_ME
CUST_9231,OUT_032,Megha Deshmukh,F,Bangalore,Silver,2025-06-23,New,DELETE_ME
CUST_9232,OUT_012,Rohan Deshmukh,M,Delhi,Silver,2025-06-01,New,DELETE_ME
CUST_9233,OUT_086,Rohan Singh,F,Delhi,Silver,2025-01-03,Lapsed,DELETE_ME
CUST_9234,OUT_035,Vikram Sharma,F,Pune,Silver,2025-08-28,New,DELETE_ME
CUST_9235,OUT_050,Anjali Kumar,F,Mumbai,Platinum,2025-11-06,Repeat,DELETE_ME
CUST_9236,OUT_043,Pooja Sharma,F,Delhi,Silver,2025-01-10,Repeat,DELETE_ME
CUST_9237,OUT_008,Amit Gupta,F,Pune,Gold,2025-01-31,New,DELETE_ME
CUST_9238,OUT_009,Pooja Deshmukh,F,Pune,Gold,2025-07-01,New,DELETE_ME
CUST_9239,OUT_021,Vikram Sharma,M,Bangalore,Platinum,2025-03-06,New,DELETE_ME
CUST_9240,OUT_009,Anjali Kumar,M,Bangalore,Platinum,2025-06-11,New,DELETE_ME
CUST_9241,OUT_066,Priya Kumar,M,Delhi,Silver,2025-01-13,Repeat,DELETE_ME
CUST_9242,OUT_091,Arjun Deshmukh,M,Mumbai,Silver,2025-03-31,Repeat,DELETE_ME
CUST_9243,OUT_086,Vikram Deshmukh,F,Mumbai,Gold,2025-06-22,Repeat,DELETE_ME
CUST_9244,OUT_028,Arjun Kumar,F,Bangalore,Silver,2025-02-26,Repeat,DELETE_ME
CUST_9245,OUT_050,Vikram Deshmukh,M,Bangalore,Platinum,2025-09-25,Lapsed,DELETE_ME
CUST_9246,OUT_058,Sneha Iyer,M,Delhi,Silver,2025-11-02,Repeat,DELETE_ME
CUST_9247,OUT_093,Rahul Gupta,F,Mumbai,Silver,2025-08-12,New,DELETE_ME
CUST_9248,OUT_033,Pooja Singh,F,Delhi,Silver,2025-05-26,Repeat,DELETE_ME
CUST_9249,OUT_011,Megha Gupta,F,Hyderabad,Gold,2025-03-30,New,DELETE_ME
CUST_9250,OUT_031,Pooja Deshmukh,M,Pune,Platinum,2025-01-27,Repeat,DELETE_ME
CUST_9251,OUT_035,Sneha Kumar,M,Hyderabad,Silver,2025-07-15,Repeat,DELETE_ME
CUST_9252,OUT_021,Arjun Iyer,M,Mumbai,Platinum,2025-06-05,Repeat,DELETE_ME
CUST_9253,OUT_029,Vikram Verma,F,Pune,Platinum,2025-07-07,New,DELETE_ME
CUST_9254,OUT_062,Pooja Iyer,M,Mumbai,Silver,2025-01-26,Repeat,DELETE_ME
CUST_9255,OUT_063,Rahul Kumar,M,Bangalore,Silver,2025-08-30,Repeat,DELETE_ME
CUST_9256,OUT_020,Vikram Iyer,F,Delhi,Platinum,2025-05-20,Lapsed,DELETE_ME
CUST_9257,OUT_039,Sneha Reddy,M,Pune,Platinum,2025-08-24,Repeat,DELETE_ME
CUST_9258,OUT_028,Arjun Patel,F,Mumbai,Platinum,2025-03-11,Lapsed,DELETE_ME
CUST_9259,OUT_081,Sneha Patel,M,Hyderabad,Platinum,2025-07-31,Repeat,DELETE_ME
CUST_9260,OUT_031,Rohan Singh,M,Hyderabad,Silver,2025-08-27,Lapsed,DELETE_ME
CUST_9261,OUT_045,Vikram Kumar,F,Pune,Silver,2025-09-02,Repeat,DELETE_ME
CUST_9262,OUT_076,Anjali Joshi,M,Bangalore,Platinum,2025-09-04,Lapsed,DELETE_ME
CUST_9263,OUT_012,Arjun Singh,M,Hyderabad,Platinum,2025-09-30,Lapsed,DELETE_ME
CUST_9264,OUT_025,Amit Singh,F,Hyderabad,Silver,2025-12-23,New,DELETE_ME
CUST_9265,OUT_083,Rohan Sharma,F,Hyderabad,Gold,2025-06-30,Lapsed,DELETE_ME
CUST_9266,OUT_030,Anjali Joshi,F,Pune,Gold,2025-10-17,Lapsed,DELETE_ME
CUST_9267,OUT_028,Pooja Patel,F,Hyderabad,Gold,2025-02-01,Lapsed,DELETE_ME
CUST_9268,OUT_030,Megha Joshi,F,Bangalore,Platinum,2025-08-29,Repeat,DELETE_ME
CUST_9269,OUT_074,Rahul Sharma,F,Mumbai,Gold,2025-08-14,Repeat,DELETE_ME
CUST_9270,OUT_022,Pooja Gupta,M,Delhi,Silver,2025-06-30,New,DELETE_ME
CUST_9271,OUT_052,Priya Sharma,M,Delhi,Silver,2025-10-26,Repeat,DELETE_ME
CUST_9272,OUT_087,Amit Gupta,F,Pune,Gold,2025-02-17,Repeat,DELETE_ME
CUST_9273,OUT_039,Megha Verma,M,Hyderabad,Gold,2025-06-13,Repeat,DELETE_ME
CUST_9274,OUT_088,Pooja Singh,F,Mumbai,Silver,2025-02-09,New,DELETE_ME
CUST_9275,OUT_057,Pooja Gupta,M,Pune,Silver,2025-01-03,New,DELETE_ME
CUST_9276,OUT_077,Anjali Patel,M,Pune,Silver,2025-09-06,New,DELETE_ME
CUST_9277,OUT_087,Sneha Deshmukh,M,Hyderabad,Platinum,2025-12-11,Repeat,DELETE_ME
CUST_9278,OUT_024,Vikram Sharma,F,Mumbai,Gold,2025-06-13,New,DELETE_ME
CUST_9279,OUT_040,Rohan Sharma,F,Hyderabad,Silver,2025-12-03,Repeat,DELETE_ME
CUST_9280,OUT_048,Rahul Patel,F,Mumbai,Platinum,2025-05-04,Repeat,DELETE_ME
CUST_9281,OUT_079,Anjali Joshi,M,Hyderabad,Gold,2025-12-18,New,DELETE_ME
CUST_9282,OUT_042,Pooja Verma,F,Delhi,Silver,2025-10-17,Repeat,DELETE_ME
CUST_9283,OUT_038,Pooja Patel,M,Bangalore,Silver,2025-08-18,New,DELETE_ME
CUST_9284,OUT_028,Pooja Kumar,M,Mumbai,Gold,2025-02-18,New,DELETE_ME
CUST_9285,OUT_041,Sneha Deshmukh,F,Bangalore,Platinum,2025-07-27,Lapsed,DELETE_ME
CUST_9286,OUT_047,Amit Kumar,F,Hyderabad,Silver,2025-11-25,Lapsed,DELETE_ME
CUST_9287,OUT_058,Amit Gupta,F,Delhi,Gold,2025-01-19,Repeat,DELETE_ME
CUST_9288,OUT_010,Anjali Kumar,F,Mumbai,Gold,2025-07-27,New,DELETE_ME
CUST_9289,OUT_079,Arjun Deshmukh,M,Mumbai,Gold,2025-03-20,New,DELETE_ME
CUST_9290,OUT_048,Megha Joshi,F,Pune,Platinum,2025-08-22,Repeat,DELETE_ME
CUST_9291,OUT_028,Vikram Singh,F,Mumbai,Platinum,2025-05-29,Lapsed,DELETE_ME
CUST_9292,OUT_023,Megha Verma,M,Pune,Gold,2025-11-16,Lapsed,DELETE_ME
CUST_9293,OUT_083,Arjun Sharma,M,Pune,Silver,2025-01-22,Lapsed,DELETE_ME
CUST_9294,OUT_044,Anjali Patel,M,Pune,Silver,2025-03-07,Lapsed,DELETE_ME
CUST_9295,OUT_001,Megha Patel,F,Mumbai,Silver,2025-02-10,New,DELETE_ME
CUST_9296,OUT_052,Amit Gupta,F,Delhi,Gold,2025-01-11,Lapsed,DELETE_ME
CUST_9297,OUT_073,Megha Verma,M,Delhi,Silver,2025-11-10,Repeat,DELETE_ME
CUST_9298,OUT_053,Priya Iyer,M,Mumbai,Silver,2025-08-24,Repeat,DELETE_ME
CUST_9299,OUT_007,Sneha Sharma,F,Delhi,Silver,2025-09-27,Repeat,DELETE_ME
CUST_9300,OUT_072,Pooja Kumar,F,Hyderabad,Gold,2025-07-21,New,DELETE_ME
CUST_9301,OUT_041,Megha Joshi,F,Mumbai,Gold,2025-01-14,New,DELETE_ME
CUST_9302,OUT_070,Megha Gupta,M,Delhi,Platinum,2025-04-28,Lapsed,DELETE_ME
CUST_9303,OUT_095,Rohan Joshi,M,Mumbai,Platinum,2025-09-10,New,DELETE_ME
CUST_9304,OUT_097,Rahul Verma,M,Hyderabad,Gold,2025-06-05,Lapsed,DELETE_ME
CUST_9305,OUT_094,Anjali Sharma,F,Bangalore,Gold,2025-10-28,New,DELETE_ME
CUST_9306,OUT_014,Rahul Reddy,M,Mumbai,Gold,2025-08-31,Lapsed,DELETE_ME
CUST_9307,OUT_035,Rohan Gupta,M,Pune,Platinum,2025-05-16,New,DELETE_ME
CUST_9308,OUT_072,Anjali Kumar,M,Pune,Gold,2025-05-11,Lapsed,DELETE_ME
CUST_9309,OUT_061,Priya Patel,M,Bangalore,Gold,2025-08-20,New,DELETE_ME
CUST_9310,OUT_078,Pooja Singh,F,Bangalore,Platinum,2025-02-10,New,DELETE_ME
CUST_9311,OUT_007,Arjun Reddy,M,Bangalore,Silver,2025-07-18,Repeat,DELETE_ME
CUST_9312,OUT_046,Vikram Kumar,F,Delhi,Platinum,2025-07-27,New,DELETE_ME
CUST_9313,OUT_045,Rohan Singh,M,Delhi,Platinum,2025-08-17,Lapsed,DELETE_ME
CUST_9314,OUT_040,Pooja Sharma,M,Mumbai,Gold,2025-07-10,Lapsed,DELETE_ME
CUST_9315,OUT_044,Rahul Singh,M,Hyderabad,Platinum,2025-01-17,New,DELETE_ME
CUST_9316,OUT_033,Pooja Kumar,M,Pune,Gold,2025-10-17,Lapsed,DELETE_ME
CUST_9317,OUT_070,Priya Reddy,F,Pune,Silver,2025-07-14,New,DELETE_ME
CUST_9318,OUT_008,Pooja Verma,F,Pune,Platinum,2025-06-19,Repeat,DELETE_ME
CUST_9319,OUT_040,Pooja Sharma,F,Hyderabad,Silver,2025-02-07,Repeat,DELETE_ME
CUST_9320,OUT_002,Sneha Kumar,F,Hyderabad,Platinum,2025-02-12,Lapsed,DELETE_ME
CUST_9321,OUT_088,Arjun Iyer,F,Mumbai,Platinum,2025-12-14,Lapsed,DELETE_ME
CUST_9322,OUT_007,Rahul Reddy,M,Hyderabad,Platinum,2025-08-07,Lapsed,DELETE_ME
CUST_9323,OUT_025,Megha Verma,F,Bangalore,Platinum,2025-06-13,Repeat,DELETE_ME
CUST_9324,OUT_022,Rohan Gupta,F,Mumbai,Platinum,2025-12-29,Repeat,DELETE_ME
CUST_9325,OUT_050,Amit Gupta,M,Hyderabad,Silver,2025-06-13,New,DELETE_ME
CUST_9326,OUT_029,Rahul Deshmukh,F,Mumbai,Platinum,2025-02-01,New,DELETE_ME
CUST_9327,OUT_098,Pooja Joshi,F,Delhi,Platinum,2025-06-18,New,DELETE_ME
CUST_9328,OUT_009,Sneha Gupta,M,Pune,Gold,2025-10-02,New,DELETE_ME
CUST_9329,OUT_052,Amit Reddy,F,Mumbai,Gold,2025-04-25,New,DELETE_ME
CUST_9330,OUT_080,Anjali Sharma,F,Hyderabad,Gold,2025-12-15,New,DELETE_ME
CUST_9331,OUT_083,Rohan Reddy,M,Bangalore,Silver,2025-08-27,New,DELETE_ME
CUST_9332,OUT_041,Rohan Kumar,F,Bangalore,Gold,2025-11-02,Lapsed,DELETE_ME
CUST_9333,OUT_037,Rohan Reddy,M,Bangalore,Platinum,2025-03-03,Repeat,DELETE_ME
CUST_9334,OUT_040,Sneha Deshmukh,M,Hyderabad,Silver,2025-11-23,Lapsed,DELETE_ME
CUST_9335,OUT_064,Sneha Deshmukh,F,Mumbai,Platinum,2025-01-01,Repeat,DELETE_ME
CUST_9336,OUT_044,Arjun Singh,F,Hyderabad,Gold,2025-07-06,New,DELETE_ME
CUST_9337,OUT_100,Arjun Gupta,M,Pune,Silver,2025-08-21,Repeat,DELETE_ME
CUST_9338,OUT_062,Anjali Gupta,F,Mumbai,Silver,2025-05-16,New,DELETE_ME
CUST_9339,OUT_074,Pooja Deshmukh,M,Pune,Gold,2025-07-02,New,DELETE_ME
CUST_9340,OUT_033,Amit Verma,M,Mumbai,Silver,2025-01-03,New,DELETE_ME
CUST_9341,OUT_090,Priya Joshi,M,Delhi,Silver,2025-12-20,Repeat,DELETE_ME
CUST_9342,OUT_038,Rohan Singh,M,Delhi,Gold,2025-09-29,Repeat,DELETE_ME
CUST_9343,OUT_046,Arjun Verma,M,Bangalore,Silver,2025-06-10,Lapsed,DELETE_ME
CUST_9344,OUT_069,Rohan Verma,F,Bangalore,Platinum,2025-04-10,New,DELETE_ME
CUST_9345,OUT_029,Arjun Verma,F,Mumbai,Gold,2025-01-18,Lapsed,DELETE_ME
CUST_9346,OUT_027,Amit Iyer,M,Bangalore,Platinum,2025-08-23,New,DELETE_ME
CUST_9347,OUT_025,Amit Patel,F,Hyderabad,Silver,2025-12-24,New,DELETE_ME
CUST_9348,OUT_068,Pooja Deshmukh,F,Bangalore,Platinum,2025-08-26,Lapsed,DELETE_ME
CUST_9349,OUT_026,Vikram Patel,M,Hyderabad,Platinum,2025-04-28,Lapsed,DELETE_ME
CUST_9350,OUT_028,Sneha Gupta,M,Mumbai,Silver,2025-01-08,Lapsed,DELETE_ME
CUST_9351,OUT_064,Priya Gupta,M,Hyderabad,Platinum,2025-10-23,Lapsed,DELETE_ME
CUST_9352,OUT_078,Rohan Deshmukh,M,Mumbai,Platinum,2025-10-20,Repeat,DELETE_ME
CUST_9353,OUT_099,Amit Deshmukh,F,Hyderabad,Gold,2025-08-12,Lapsed,DELETE_ME
CUST_9354,OUT_088,Arjun Patel,F,Hyderabad,Platinum,2025-03-08,Lapsed,DELETE_ME
CUST_9355,OUT_014,Rahul Reddy,M,Delhi,Silver,2025-11-12,New,DELETE_ME
CUST_9356,OUT_005,Rohan Patel,F,Bangalore,Silver,2025-06-12,Repeat,DELETE_ME
CUST_9357,OUT_014,Rahul Deshmukh,F,Delhi,Platinum,2025-09-01,Repeat,DELETE_ME
CUST_9358,OUT_056,Megha Patel,M,Delhi,Gold,2025-01-08,Repeat,DELETE_ME
CUST_9359,OUT_003,Amit Verma,M,Bangalore,Silver,2025-10-05,Repeat,DELETE_ME
CUST_9360,OUT_096,Pooja Joshi,F,Delhi,Platinum,2025-10-13,Repeat,DELETE_ME
CUST_9361,OUT_083,Priya Patel,F,Mumbai,Silver,2025-02-11,Repeat,DELETE_ME
CUST_9362,OUT_058,Amit Gupta,F,Hyderabad,Gold,2025-04-25,New,DELETE_ME
CUST_9363,OUT_019,Megha Gupta,M,Delhi,Silver,2025-04-06,New,DELETE_ME
CUST_9364,OUT_092,Megha Kumar,M,Bangalore,Silver,2025-11-13,Repeat,DELETE_ME
CUST_9365,OUT_084,Vikram Reddy,M,Hyderabad,Gold,2025-12-15,Lapsed,DELETE_ME
CUST_9366,OUT_012,Amit Verma,M,Mumbai,Gold,2025-05-19,New,DELETE_ME
CUST_9367,OUT_085,Arjun Sharma,M,Mumbai,Platinum,2025-11-03,Lapsed,DELETE_ME
CUST_9368,OUT_082,Megha Joshi,F,Mumbai,Gold,2025-09-03,Lapsed,DELETE_ME
CUST_9369,OUT_079,Arjun Deshmukh,M,Delhi,Silver,2025-07-28,New,DELETE_ME
CUST_9370,OUT_095,Rahul Singh,M,Bangalore,Silver,2025-02-19,Lapsed,DELETE_ME
CUST_9371,OUT_016,Anjali Sharma,M,Hyderabad,Silver,2025-01-30,New,DELETE_ME
CUST_9372,OUT_100,Arjun Deshmukh,F,Pune,Silver,2025-03-16,New,DELETE_ME
CUST_9373,OUT_053,Amit Patel,M,Delhi,Gold,2025-06-01,Lapsed,DELETE_ME
CUST_9374,OUT_040,Rohan Gupta,M,Mumbai,Gold,2025-09-25,Lapsed,DELETE_ME
CUST_9375,OUT_045,Vikram Verma,F,Delhi,Silver,2025-09-04,Lapsed,DELETE_ME
CUST_9376,OUT_043,Vikram Reddy,M,Pune,Silver,2025-01-01,Lapsed,DELETE_ME
CUST_9377,OUT_027,Pooja Gupta,M,Pune,Gold,2025-07-10,New,DELETE_ME
CUST_9378,OUT_060,Anjali Patel,M,Mumbai,Platinum,2025-05-19,Lapsed,DELETE_ME
CUST_9379,OUT_097,Arjun Patel,M,Hyderabad,Silver,2025-03-07,Lapsed,DELETE_ME
CUST_9380,OUT_023,Priya Singh,M,Pune,Silver,2025-05-05,Lapsed,DELETE_ME
CUST_9381,OUT_076,Amit Gupta,M,Delhi,Silver,2025-02-20,Lapsed,DELETE_ME
CUST_9382,OUT_085,Arjun Sharma,M,Delhi,Gold,2025-02-03,Lapsed,DELETE_ME
CUST_9383,OUT_002,Sneha Singh,F,Mumbai,Platinum,2025-01-17,Repeat,DELETE_ME
CUST_9384,OUT_075,Amit Kumar,M,Hyderabad,Silver,2025-03-13,New,DELETE_ME
CUST_9385,OUT_084,Sneha Singh,M,Delhi,Silver,2025-06-29,New,DELETE_ME
CUST_9386,OUT_070,Megha Joshi,M,Hyderabad,Gold,2025-08-29,Lapsed,DELETE_ME
CUST_9387,OUT_040,Anjali Kumar,M,Bangalore,Gold,2025-07-15,Lapsed,DELETE_ME
CUST_9388,OUT_005,Rahul Singh,M,Bangalore,Silver,2025-04-24,Lapsed,DELETE_ME
CUST_9389,OUT_032,Rohan Kumar,F,Mumbai,Silver,2025-06-04,New,DELETE_ME
CUST_9390,OUT_049,Pooja Patel,F,Bangalore,Platinum,2025-09-09,Repeat,DELETE_ME
CUST_9391,OUT_072,Sneha Kumar,F,Pune,Silver,2025-12-31,Repeat,DELETE_ME
CUST_9392,OUT_058,Megha Joshi,F,Pune,Silver,2025-01-27,Lapsed,DELETE_ME
CUST_9393,OUT_007,Vikram Deshmukh,F,Hyderabad,Platinum,2025-04-18,Lapsed,DELETE_ME
CUST_9394,OUT_001,Anjali Patel,F,Hyderabad,Silver,2025-01-21,Lapsed,DELETE_ME
CUST_9395,OUT_012,Priya Gupta,M,Hyderabad,Silver,2025-05-20,New,DELETE_ME
CUST_9396,OUT_083,Pooja Kumar,M,Hyderabad,Silver,2025-07-28,New,DELETE_ME
CUST_9397,OUT_091,Rahul Singh,M,Delhi,Platinum,2025-01-01,New,DELETE_ME
CUST_9398,OUT_011,Rohan Deshmukh,M,Pune,Platinum,2025-10-07,New,DELETE_ME
CUST_9399,OUT_085,Rahul Reddy,M,Hyderabad,Gold,2025-07-15,New,DELETE_ME
CUST_9400,OUT_072,Vikram Kumar,M,Mumbai,Silver,2025-03-18,Lapsed,DELETE_ME
CUST_9401,OUT_029,Anjali Singh,M,Pune,Gold,2025-05-07,Repeat,DELETE_ME
CUST_9402,OUT_025,Rahul Iyer,M,Mumbai,Platinum,2025-08-18,Repeat,DELETE_ME
CUST_9403,OUT_020,Anjali Kumar,F,Pune,Gold,2025-02-02,Repeat,DELETE_ME
CUST_9404,OUT_025,Arjun Gupta,F,Pune,Silver,2025-10-10,New,DELETE_ME
CUST_9405,OUT_089,Vikram Sharma,F,Bangalore,Silver,2025-03-17,Lapsed,DELETE_ME
CUST_9406,OUT_011,Amit Reddy,M,Bangalore,Platinum,2025-08-28,Lapsed,DELETE_ME
CUST_9407,OUT_088,Vikram Sharma,M,Delhi,Gold,2025-03-20,Lapsed,DELETE_ME
CUST_9408,OUT_008,Megha Iyer,M,Bangalore,Gold,2025-11-17,Repeat,DELETE_ME
CUST_9409,OUT_067,Rohan Kumar,M,Bangalore,Silver,2025-05-21,New,DELETE_ME
CUST_9410,OUT_068,Sneha Gupta,M,Pune,Platinum,2025-11-06,Lapsed,DELETE_ME
CUST_9411,OUT_075,Rahul Singh,M,Hyderabad,Silver,2025-01-24,New,DELETE_ME
CUST_9412,OUT_052,Rohan Reddy,M,Pune,Platinum,2025-02-05,Lapsed,DELETE_ME
CUST_9413,OUT_003,Vikram Iyer,F,Hyderabad,Gold,2025-04-21,Repeat,DELETE_ME
CUST_9414,OUT_084,Rohan Deshmukh,M,Delhi,Silver,2025-06-25,Repeat,DELETE_ME
CUST_9415,OUT_002,Megha Reddy,F,Bangalore,Platinum,2025-09-25,Repeat,DELETE_ME
CUST_9416,OUT_098,Sneha Joshi,M,Mumbai,Silver,2025-02-09,Lapsed,DELETE_ME
CUST_9417,OUT_008,Anjali Verma,F,Bangalore,Gold,2025-03-21,Lapsed,DELETE_ME
CUST_9418,OUT_017,Rohan Singh,M,Delhi,Gold,2025-08-19,Repeat,DELETE_ME
CUST_9419,OUT_086,Megha Singh,F,Mumbai,Platinum,2025-11-02,New,DELETE_ME
CUST_9420,OUT_092,Arjun Joshi,M,Hyderabad,Gold,2025-12-15,New,DELETE_ME
CUST_9421,OUT_098,Priya Iyer,F,Pune,Gold,2025-12-30,Lapsed,DELETE_ME
CUST_9422,OUT_067,Rohan Deshmukh,M,Bangalore,Gold,2025-01-15,Lapsed,DELETE_ME
CUST_9423,OUT_072,Priya Verma,M,Hyderabad,Silver,2025-01-31,Lapsed,DELETE_ME
CUST_9424,OUT_023,Priya Iyer,M,Bangalore,Silver,2025-08-19,Lapsed,DELETE_ME
CUST_9425,OUT_069,Priya Kumar,F,Delhi,Silver,2025-06-11,Repeat,DELETE_ME
CUST_9426,OUT_047,Anjali Verma,M,Bangalore,Gold,2025-08-30,Repeat,DELETE_ME
CUST_9427,OUT_058,Arjun Deshmukh,M,Mumbai,Silver,2025-12-28,Repeat,DELETE_ME
CUST_9428,OUT_047,Megha Patel,M,Hyderabad,Platinum,2025-02-11,New,DELETE_ME
CUST_9429,OUT_039,Amit Verma,M,Mumbai,Silver,2025-07-13,Repeat,DELETE_ME
CUST_9430,OUT_023,Rohan Iyer,F,Delhi,Platinum,2025-06-28,Repeat,DELETE_ME
CUST_9431,OUT_043,Pooja Verma,F,Delhi,Silver,2025-01-10,Lapsed,DELETE_ME
CUST_9432,OUT_066,Rohan Deshmukh,M,Bangalore,Platinum,2025-01-27,New,DELETE_ME
CUST_9433,OUT_092,Amit Reddy,M,Bangalore,Gold,2025-07-03,Repeat,DELETE_ME
CUST_9434,OUT_056,Megha Verma,M,Hyderabad,Gold,2025-09-12,New,DELETE_ME
CUST_9435,OUT_011,Pooja Verma,F,Mumbai,Gold,2025-01-20,Lapsed,DELETE_ME
CUST_9436,OUT_024,Megha Joshi,M,Bangalore,Platinum,2025-05-09,Lapsed,DELETE_ME
CUST_9437,OUT_092,Arjun Patel,M,Mumbai,Silver,2025-06-18,New,DELETE_ME
CUST_9438,OUT_040,Priya Joshi,F,Delhi,Silver,2025-05-19,Repeat,DELETE_ME
CUST_9439,OUT_066,Anjali Joshi,F,Delhi,Platinum,2025-02-03,Lapsed,DELETE_ME
CUST_9440,OUT_028,Rahul Gupta,F,Delhi,Platinum,2025-11-01,Lapsed,DELETE_ME
CUST_9441,OUT_025,Anjali Patel,M,Delhi,Gold,2025-01-14,New,DELETE_ME
CUST_9442,OUT_024,Arjun Joshi,M,Mumbai,Silver,2025-06-15,Lapsed,DELETE_ME
CUST_9443,OUT_083,Rohan Singh,F,Mumbai,Platinum,2025-10-09,Lapsed,DELETE_ME
CUST_9444,OUT_014,Vikram Iyer,F,Delhi,Silver,2025-11-28,New,DELETE_ME
CUST_9445,OUT_011,Arjun Iyer,M,Delhi,Gold,2025-12-14,New,DELETE_ME
CUST_9446,OUT_062,Sneha Patel,M,Bangalore,Platinum,2025-10-24,New,DELETE_ME
CUST_9447,OUT_015,Pooja Sharma,F,Bangalore,Silver,2025-03-21,Repeat,DELETE_ME
CUST_9448,OUT_015,Megha Joshi,M,Bangalore,Gold,2025-06-07,Lapsed,DELETE_ME
CUST_9449,OUT_053,Megha Singh,F,Mumbai,Gold,2025-01-07,Repeat,DELETE_ME
CUST_9450,OUT_095,Rahul Iyer,F,Mumbai,Silver,2025-06-12,Lapsed,DELETE_ME
CUST_9451,OUT_097,Arjun Sharma,M,Bangalore,Silver,2025-02-18,Lapsed,DELETE_ME
CUST_9452,OUT_014,Rahul Reddy,F,Bangalore,Gold,2025-10-18,Lapsed,DELETE_ME
CUST_9453,OUT_074,Amit Verma,F,Delhi,Gold,2025-09-25,Repeat,DELETE_ME
CUST_9454,OUT_013,Sneha Singh,M,Delhi,Silver,2025-05-06,Repeat,DELETE_ME
CUST_9455,OUT_054,Megha Gupta,F,Bangalore,Platinum,2025-07-06,New,DELETE_ME
CUST_9456,OUT_052,Megha Reddy,F,Hyderabad,Platinum,2025-08-29,New,DELETE_ME
CUST_9457,OUT_024,Vikram Gupta,M,Hyderabad,Silver,2025-11-11,Lapsed,DELETE_ME
CUST_9458,OUT_059,Rohan Sharma,M,Mumbai,Silver,2025-01-18,New,DELETE_ME
CUST_9459,OUT_100,Megha Joshi,F,Delhi,Gold,2025-01-14,Repeat,DELETE_ME
CUST_9460,OUT_066,Rohan Deshmukh,F,Hyderabad,Silver,2025-05-10,New,DELETE_ME
